LanePointX,LanePointY
27.145675,22.112423
27.227069,22.256184
28.514907,24.566613
28.594497,24.711352
28.674094,24.856308
28.753678,25.001432
28.833014,25.146296
28.912351,25.291345
28.991733,25.436661
29.070761,25.581505
29.150396,25.727636
29.229368,25.872720
29.307880,26.017124
29.386842,26.162516
29.465504,26.307513
29.544265,26.452845
29.623184,26.598622
30.874237,28.927230
30.951973,29.072883
31.030007,29.219193
31.107597,29.364765
31.184836,29.509770
31.262401,29.655479
31.339943,29.801233
31.417681,29.947443
31.495446,30.093788
31.572850,30.239536
31.649774,30.384460
31.727117,30.530251
31.804719,30.676610
31.881572,30.821629
31.958943,30.967700
33.189428,33.299353
33.266077,33.445060
33.342680,33.590727
33.419318,33.736507
33.495927,33.882278
33.572421,34.027873
33.648968,34.173610
33.725423,34.319216
33.801864,34.464835
33.878338,34.610555
33.955078,34.756822
34.031668,34.902843
34.107604,35.047653
34.184360,35.194062
34.260138,35.338639
35.478111,37.666574
35.554041,37.811924
35.629942,37.957239
35.705808,38.102512
35.781710,38.247874
35.857571,38.393180
35.933440,38.538522
36.009248,38.683765
36.085084,38.829083
36.161381,38.975303
36.236839,39.119935
36.312677,39.265312
36.388232,39.410164
36.463947,39.555342
36.539644,39.700501
37.750014,42.024170
37.825866,42.169813
37.901779,42.315515
37.977773,42.461277
38.053795,42.607004
38.129956,42.752868
38.206125,42.898619
38.282467,43.044537
38.358924,43.190512
38.435475,43.336466
38.512164,43.482482
38.589338,43.629186
38.665829,43.774358
38.742877,43.920317
38.820050,44.066242
40.082262,46.400063
40.163214,46.545587
40.244398,46.690955
40.325973,46.836417
40.407627,46.981416
40.490314,47.127607
40.572516,47.272304
40.654792,47.416467
40.737872,47.561376
40.821281,47.706164
40.905091,47.850950
40.989103,47.995359
41.073573,48.139833
41.158350,48.284075
41.243536,48.428260
42.662225,50.712389
42.754854,50.853629
42.847839,50.994433
42.941323,51.134988
43.035386,51.275414
43.129895,51.415480
43.224952,51.555337
43.320507,51.694881
43.416603,51.834172
43.513203,51.973127
