LanePointX,LanePointY
60.627398,-27.894398
60.666340,-28.069700
60.706502,-28.244983
60.747887,-28.420091
60.790513,-28.595221
60.834343,-28.770061
60.879412,-28.944868
60.925732,-29.119542
60.973271,-29.294059
61.022066,-29.468426
61.072075,-29.642580
62.041778,-32.396116
62.112997,-32.565535
62.185455,-32.734589
62.259172,-32.903238
62.334200,-33.071663
62.410437,-33.239549
62.487937,-33.407078
62.566690,-33.574153
62.646612,-33.740649
62.727821,-33.906749
62.810261,-34.072387
62.893899,-34.237427
62.978894,-34.402239
63.064977,-34.566226
63.152324,-34.729785
64.716732,-37.268711
64.824623,-37.421697
64.933750,-37.574066
65.044168,-37.725847
65.155612,-37.876705
65.268219,-38.026791
65.382099,-38.176279
65.497095,-38.324921
65.613240,-38.472790
65.730577,-38.619902
65.849044,-38.766209
65.968612,-38.911635
66.089371,-39.056322
66.211240,-39.200132
66.334187,-39.343057
68.449987,-41.506877
68.591266,-41.633977
68.733362,-41.759889
68.876518,-41.884804
69.021727,-42.009593
69.166042,-42.131700
69.312109,-42.253417
69.459181,-42.374079
69.607497,-42.493894
69.756600,-42.612467
69.906348,-42.729711
70.057248,-42.846003
70.209001,-42.961126
70.361721,-43.075147
70.515526,-43.188167
73.057306,-44.810010
73.215025,-44.895963
73.371631,-44.979669
73.528162,-45.061806
73.683817,-45.141907
73.839271,-45.220436
73.993969,-45.297064
74.148334,-45.372109
74.301991,-45.445346
74.455473,-45.517129
74.608306,-45.587187
74.760880,-45.655796
74.912792,-45.722728
75.064632,-45.788335
75.215820,-45.852316
77.599904,-46.695478
77.747442,-46.737768
77.894662,-46.778822
78.041966,-46.818821
78.189014,-46.857620
78.336533,-46.895476
78.483241,-46.932004
78.630175,-46.967539
78.777079,-47.001961
78.924076,-47.035362
79.070710,-47.067588
79.217505,-47.098819
79.364249,-47.128957
79.511034,-47.158082
79.657591,-47.186091
82.000627,-47.513946
82.146633,-47.529629
82.291249,-47.544793
82.435478,-47.559570
82.578662,-47.573896
82.722216,-47.587932
82.865545,-47.601616
83.008753,-47.614978
83.151533,-47.627987
83.294151,-47.640686
83.436475,-47.653062
83.579119,-47.665184
83.721395,-47.676991
83.862817,-47.688461
84.003749,-47.699626
86.235316,-47.845935
86.373150,-47.853334
86.510810,-47.860556
86.647950,-47.867593
86.785162,-47.874475
86.922733,-47.881224
87.059238,-47.887770
87.195614,-47.894168
87.332184,-47.900432
87.468758,-47.906560
87.605151,-47.912544
87.742518,-47.918441
